player_id,name,current_club_id,current_club_name,country_of_citizenship,country_of_birth,city_of_birth,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,agent_name,contract_expiration_date,current_club_domestic_competition_id,first_name,last_name,player_code,image_url,last_season,url
45511,Mitchell Donald,39722,Buyuksehir Belediye Erzurumspor,Suriname,Netherlands,Nieuw-Vennep  ,1988-12-10,Midfield,Central Midfield,Right,184,300000.0,2500000.0,,,TR1,Mitchell,Donald,mitchell-donald,https://img.a.transfermarkt.technology/portrait/header/45511-1604432628.png?lm=1,2020,https://www.transfermarkt.co.uk/mitchell-donald/profil/spieler/45511
292496,Mücahid Albayrak,39722,Buyuksehir Belediye Erzurumspor,Turkey,Turkey,Rize  ,1991-07-30,Defender,Left-Back,Left,180,225000.0,275000.0,,2024-06-30,TR1,Mücahid,Albayrak,mucahid-albayrak,https://img.a.transfermarkt.technology/portrait/header/292496-1663339439.png?lm=1,2020,https://www.transfermarkt.co.uk/mucahid-albayrak/profil/spieler/292496
351388,Rashad Muhammed,39722,Buyuksehir Belediye Erzurumspor,France,France,Saint-Germain-en-Laye  ,1993-09-25,Attack,Right Winger,Right,184,250000.0,500000.0,ELITE CONSULTING MANAGEMENT,2024-06-30,TR1,Rashad,Muhammed,rashad-muhammed,https://img.a.transfermarkt.technology/portrait/header/351388-1604433415.png?lm=1,2020,https://www.transfermarkt.co.uk/rashad-muhammed/profil/spieler/351388
658106,Firat Sasi,39722,Buyuksehir Belediye Erzurumspor,Turkey,Turkey,Erzurum  ,2002-03-24,Defender,Centre-Back,Right,184,25000.0,50000.0,Talent Agency,2025-06-30,TR1,Firat,Sasi,firat-sasi,https://img.a.transfermarkt.technology/portrait/header/658106-1605189902.jpeg?lm=1,2020,https://www.transfermarkt.co.uk/firat-sasi/profil/spieler/658106
292545,Murat Ucar,39722,Buyuksehir Belediye Erzurumspor,Turkey,Turkey,Mus  ,1991-08-01,Defender,Right-Back,Right,169,350000.0,400000.0,PASS,2024-06-30,TR1,Murat,Ucar,murat-ucar,https://img.a.transfermarkt.technology/portrait/header/292545-1663352574.png?lm=1,2020,https://www.transfermarkt.co.uk/murat-ucar/profil/spieler/292545
640219,Recep Derin,39722,Buyuksehir Belediye Erzurumspor,Turkey,Turkey,Bursa  ,2001-10-09,Defender,Centre-Back,,0,,,,,TR1,Recep,Derin,recep-derin,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2020,https://www.transfermarkt.co.uk/recep-derin/profil/spieler/640219
196900,Hasan Hatipoglu,39722,Buyuksehir Belediye Erzurumspor,Turkey,Turkey,Manisa  ,1989-07-19,Defender,Centre-Back,Left,185,75000.0,700000.0,,2024-06-30,TR1,Hasan,Hatipoglu,hasan-hatipoglu,https://img.a.transfermarkt.technology/portrait/header/196900-1604435433.png?lm=1,2020,https://www.transfermarkt.co.uk/hasan-hatipoglu/profil/spieler/196900
263628,Arturo Mina,39722,Buyuksehir Belediye Erzurumspor,Ecuador,Ecuador,Río Verde  ,1990-10-08,Defender,Centre-Back,Right,190,300000.0,3000000.0,CRD Sport,,TR1,Arturo,Mina,arturo-mina,https://img.a.transfermarkt.technology/portrait/header/263628-1604432321.png?lm=1,2020,https://www.transfermarkt.co.uk/arturo-mina/profil/spieler/263628
105362,Adolphe Teikeu,39722,Buyuksehir Belediye Erzurumspor,Cameroon,Cameroon,Bandjoun  ,1990-06-23,Defender,Centre-Back,Left,190,300000.0,900000.0,Bernard Collignon,2023-06-30,TR1,Adolphe,Teikeu,adolphe-teikeu,https://img.a.transfermarkt.technology/portrait/header/105362-1604432725.png?lm=1,2020,https://www.transfermarkt.co.uk/adolphe-teikeu/profil/spieler/105362
37398,Manuel da Costa,39722,Buyuksehir Belediye Erzurumspor,Morocco,France,Saint-Max  ,1986-05-06,Defender,Centre-Back,Right,191,200000.0,5500000.0,K.S.M,,TR1,Manuel,da Costa,manuel-da-costa,https://img.a.transfermarkt.technology/portrait/header/37398-1612717909.png?lm=1,2020,https://www.transfermarkt.co.uk/manuel-da-costa/profil/spieler/37398
58825,Kayacan Erdogan,39722,Buyuksehir Belediye Erzurumspor,Turkey,Turkey,Eskisehir  ,1988-03-21,Goalkeeper,,Right,188,25000.0,400000.0,,2023-06-30,TR1,Kayacan,Erdogan,kayacan-erdogan,https://img.a.transfermarkt.technology/portrait/header/58825-1604435552.png?lm=1,2020,https://www.transfermarkt.co.uk/kayacan-erdogan/profil/spieler/58825
457522,Batuhan Ünsal,39722,Buyuksehir Belediye Erzurumspor,Turkey,Turkey,Antalya  ,1997-06-03,Goalkeeper,,Right,185,25000.0,50000.0,,,TR1,Batuhan,Ünsal,batuhan-unsal,https://img.a.transfermarkt.technology/portrait/header/457522-1604435497.png?lm=1,2020,https://www.transfermarkt.co.uk/batuhan-unsal/profil/spieler/457522
213990,Göktug Bakirbas,39722,Buyuksehir Belediye Erzurumspor,Turkey,Turkey,Izmir  ,1996-06-01,Goalkeeper,,Right,196,100000.0,300000.0,F-F SPORT,2024-06-30,TR1,Göktug,Bakirbas,goktug-bakirbas,https://img.a.transfermarkt.technology/portrait/header/213990-1612718145.png?lm=1,2020,https://www.transfermarkt.co.uk/goktug-bakirbas/profil/spieler/213990
636752,Veton Tusha,833,Denizlispor,Kosovo,Yugoslavia (Republic),Kaçanik  ,2002-12-29,Attack,Centre-Forward,Right,183,125000.0,225000.0,Select Sports Management LLC,2025-06-30,TR1,Veton,Tusha,veton-tusha,https://img.a.transfermarkt.technology/portrait/header/636752-1616286935.jpeg?lm=1,2020,https://www.transfermarkt.co.uk/veton-tusha/profil/spieler/636752
34937,Fabien Farnolle,39722,Buyuksehir Belediye Erzurumspor,Benin,France,Bordeaux  ,1985-02-05,Goalkeeper,,Right,197,,800000.0,IN YOUR FUTURE,,TR1,Fabien,Farnolle,fabien-farnolle,https://img.a.transfermarkt.technology/portrait/header/34937-1604432513.png?lm=1,2020,https://www.transfermarkt.co.uk/fabien-farnolle/profil/spieler/34937
876532,Mehmet Ali Ulaman,833,Denizlispor,Turkey,Turkey,Denizli  ,2003-04-03,Attack,Right Winger,Right,0,50000.0,50000.0,,2026-06-30,TR1,Mehmet Ali,Ulaman,mehmet-ali-ulaman,https://img.a.transfermarkt.technology/portrait/header/876532-1660428697.png?lm=1,2020,https://www.transfermarkt.co.uk/mehmet-ali-ulaman/profil/spieler/876532
60594,Léo Schwechlen,39722,Buyuksehir Belediye Erzurumspor,France,France,Montbéliard  ,1989-06-05,Defender,Left-Back,Left,182,75000.0,900000.0,Football Life Management sarl,2023-06-30,TR1,Léo,Schwechlen,leo-schwechlen,https://img.a.transfermarkt.technology/portrait/header/60594-1660316703.png?lm=1,2020,https://www.transfermarkt.co.uk/leo-schwechlen/profil/spieler/60594
114791,Ahmed Yasin,833,Denizlispor,Iraq,Iraq,Baghdad  ,1991-04-22,Attack,Right Winger,Right,183,300000.0,900000.0,,,TR1,Ahmed,Yasin,ahmed-yasin,https://img.a.transfermarkt.technology/portrait/header/114791-1502880754.jpg?lm=1,2020,https://www.transfermarkt.co.uk/ahmed-yasin/profil/spieler/114791
77828,Mathieu Dossevi,833,Denizlispor,Togo,France,Chambray-lès-Tours  ,1988-02-12,Attack,Right Winger,Right,174,150000.0,4500000.0,,,TR1,Mathieu,Dossevi,mathieu-dossevi,https://img.a.transfermarkt.technology/portrait/header/77828-1669399760.jpg?lm=1,2020,https://www.transfermarkt.co.uk/mathieu-dossevi/profil/spieler/77828
820663,Mert Sarikus,833,Denizlispor,Turkey,Turkey,Denizli  ,2001-05-31,Attack,Left Winger,Left,0,,50000.0,,,TR1,Mert,Sarikus,mert-sarikus,https://img.a.transfermarkt.technology/portrait/header/820663-1607267471.png?lm=1,2020,https://www.transfermarkt.co.uk/mert-sarikus/profil/spieler/820663
198728,Hadi Sacko,833,Denizlispor,Mali,France,Corbeil-Essonnes  ,1994-03-24,Attack,Right Winger,Left,183,200000.0,1500000.0,Sport Cover,2024-06-30,TR1,Hadi,Sacko,hadi-sacko,https://img.a.transfermarkt.technology/portrait/header/198728-1616286994.jpeg?lm=1,2020,https://www.transfermarkt.co.uk/hadi-sacko/profil/spieler/198728
222608,Hasan Ayaroglu,833,Denizlispor,Turkey,Turkey,Cankiri  ,1995-03-22,Attack,Left Winger,Left,176,75000.0,300000.0,C&C Sportmanagement,2023-06-30,TR1,Hasan,Ayaroglu,hasan-ayaroglu,https://img.a.transfermarkt.technology/portrait/header/222608-1600339888.jpeg?lm=1,2020,https://www.transfermarkt.co.uk/hasan-ayaroglu/profil/spieler/222608
30710,Ismail Aissati,833,Denizlispor,Morocco,Netherlands,Utrecht  ,1988-08-16,Attack,Attacking Midfield,Right,174,50000.0,3800000.0,MSG,2023-06-30,TR1,Ismail,Aissati,ismail-aissati,https://img.a.transfermarkt.technology/portrait/header/30710-1572966910.JPG?lm=1,2020,https://www.transfermarkt.co.uk/ismail-aissati/profil/spieler/30710
606276,Asim Aksungur,833,Denizlispor,Turkey,Turkey,Denizli  ,2000-10-08,Attack,Attacking Midfield,,0,50000.0,50000.0,EOsports,,TR1,Asim,Aksungur,asim-aksungur,https://img.a.transfermarkt.technology/portrait/header/606276-1572967163.JPG?lm=1,2020,https://www.transfermarkt.co.uk/asim-aksungur/profil/spieler/606276
309980,Federico Varela,833,Denizlispor,Argentina,Argentina,Buenos Aires  ,1996-05-07,Attack,Attacking Midfield,Right,174,400000.0,2000000.0,Falsenine,2023-11-30,TR1,Federico,Varela,federico-varela,https://img.a.transfermarkt.technology/portrait/header/309980-1624292104.png?lm=1,2020,https://www.transfermarkt.co.uk/federico-varela/profil/spieler/309980
869935,Furkan Uslu,833,Denizlispor,Turkey,Turkey,Bursa  ,2002-09-06,Midfield,Central Midfield,Right,0,300000.0,25000.0,,2026-06-30,TR1,Furkan,Uslu,furkan-uslu,https://img.a.transfermarkt.technology/portrait/header/869935-1620769369.jpeg?lm=1,2020,https://www.transfermarkt.co.uk/furkan-uslu/profil/spieler/869935
811332,Eren Kiryolcu,833,Denizlispor,Turkey,Turkey,Bursa  ,2003-02-21,Midfield,Central Midfield,Right,186,75000.0,75000.0,Yiğit Oruç,2023-06-30,TR1,Eren,Kiryolcu,eren-kiryolcu,https://img.a.transfermarkt.technology/portrait/header/811332-1660317137.png?lm=1,2020,https://www.transfermarkt.co.uk/eren-kiryolcu/profil/spieler/811332
70176,Muris Mesanovic,833,Denizlispor,Bosnia-Herzegovina,Jugoslawien (SFR),Sarajevo  ,1990-07-06,Attack,Attacking Midfield,Right,177,250000.0,1200000.0,Irfan Redžepagić,2023-06-30,TR1,Muris,Mesanovic,muris-mesanovic,https://img.a.transfermarkt.technology/portrait/header/70176-1493906471.jpg?lm=1,2020,https://www.transfermarkt.co.uk/muris-mesanovic/profil/spieler/70176
289898,Özer Özdemir,833,Denizlispor,Turkey,France,Montivilliers  ,1998-02-05,Midfield,Central Midfield,Right,178,250000.0,900000.0,Ahmet Caliskan,2024-06-30,TR1,Özer,Özdemir,ozer-ozdemir,https://img.a.transfermarkt.technology/portrait/header/289898-1660316923.png?lm=1,2020,https://www.transfermarkt.co.uk/ozer-ozdemir/profil/spieler/289898
220969,Radoslaw Murawski,833,Denizlispor,Poland,Poland,Gliwice  ,1994-04-22,Midfield,Central Midfield,Right,173,1000000.0,1700000.0,BMG-SPORT,2024-06-30,TR1,Radoslaw,Murawski,radoslaw-murawski,https://img.a.transfermarkt.technology/portrait/header/220969-1671294953.png?lm=1,2020,https://www.transfermarkt.co.uk/radoslaw-murawski/profil/spieler/220969
274466,Kubilay Aktas,833,Denizlispor,Turkey,France,Saint-Priest  ,1995-01-29,Midfield,Defensive Midfield,Right,182,175000.0,250000.0,,2024-06-30,TR1,Kubilay,Aktas,kubilay-aktas,https://img.a.transfermarkt.technology/portrait/header/274466-1667390663.png?lm=1,2020,https://www.transfermarkt.co.uk/kubilay-aktas/profil/spieler/274466
53602,Marvin Bakalorz,833,Denizlispor,Germany,Germany,Offenbach am Main  ,1989-09-13,Midfield,Defensive Midfield,Right,180,275000.0,2500000.0,EMG Mundial,2024-06-30,TR1,Marvin,Bakalorz,marvin-bakalorz,https://img.a.transfermarkt.technology/portrait/header/53602-1633072242.JPG?lm=1,2020,https://www.transfermarkt.co.uk/marvin-bakalorz/profil/spieler/53602
171069,Tiago Lopes,833,Denizlispor,Portugal,Portugal,Vila Nova de Gaia  ,1989-01-04,Defender,Right-Back,Right,178,75000.0,1300000.0,,2023-06-30,TR1,Tiago,Lopes,tiago-lopes,https://img.a.transfermarkt.technology/portrait/header/171069-1572966260.JPG?lm=1,2020,https://www.transfermarkt.co.uk/tiago-lopes/profil/spieler/171069
52262,Özgür Cek,833,Denizlispor,Turkey,Turkey,Tokat  ,1991-01-03,Defender,Left-Back,Left,174,50000.0,2500000.0,Öner Karalar,,TR1,Özgür,Cek,ozgur-cek,https://img.a.transfermarkt.technology/portrait/header/52262-1568130779.jpg?lm=1,2020,https://www.transfermarkt.co.uk/ozgur-cek/profil/spieler/52262
149540,Zakarya Bergdich,833,Denizlispor,Morocco,France,Compiègne  ,1989-01-07,Defender,Left-Back,Left,174,25000.0,1700000.0,Soccerprod,2023-06-30,TR1,Zakarya,Bergdich,zakarya-bergdich,https://img.a.transfermarkt.technology/portrait/header/149540-1612717843.png?lm=1,2020,https://www.transfermarkt.co.uk/zakarya-bergdich/profil/spieler/149540
256777,Gökhan Kardes,39722,Buyuksehir Belediye Erzurumspor,Turkey,Belgium,Beverlo  ,1997-05-15,Defender,Centre-Back,Right,188,100000.0,250000.0,HTK Sports & Media ,2023-06-30,TR1,Gökhan,Kardes,gokhan-kardes,https://img.a.transfermarkt.technology/portrait/header/256777-1604435342.png?lm=1,2020,https://www.transfermarkt.co.uk/gokhan-kardes/profil/spieler/256777
249446,Ayman Ben Mohamed,833,Denizlispor,Tunisia,England,London  ,1994-12-08,Defender,Left-Back,Left,175,400000.0,900000.0,P.P.M.,,TR1,Ayman,Ben Mohamed,ayman-ben-mohamed,https://img.a.transfermarkt.technology/portrait/header/249446-1615163202.jpeg?lm=1,2020,https://www.transfermarkt.co.uk/ayman-ben-mohamed/profil/spieler/249446
787027,Emre Yildirim,833,Denizlispor,Turkey,Turkey,Denizli  ,2002-01-01,Defender,Centre-Back,Both,190,25000.0,25000.0,,2023-06-30,TR1,Emre,Yildirim,emre-yildirim,https://img.a.transfermarkt.technology/portrait/header/787027-1644876629.png?lm=1,2020,https://www.transfermarkt.co.uk/emre-yildirim/profil/spieler/787027
361514,Görkem Can,833,Denizlispor,Turkey,Germany,Gelsenkirchen  ,2000-05-04,Defender,Centre-Back,Left,186,50000.0,75000.0,,,TR1,Görkem,Can,gorkem-can,https://img.a.transfermarkt.technology/portrait/header/361514-1526502664.jpeg?lm=1,2020,https://www.transfermarkt.co.uk/gorkem-can/profil/spieler/361514
820662,Burak Gümüstas,833,Denizlispor,Turkey,Turkey,Aydin  ,2001-06-26,Defender,Centre-Back,Right,187,,50000.0,EOsports,,TR1,Burak,Gümüstas,burak-gumustas,https://img.a.transfermarkt.technology/portrait/header/820662-1609926557.jpeg?lm=1,2020,https://www.transfermarkt.co.uk/burak-gumustas/profil/spieler/820662
820661,Emirhan Kascioglu,833,Denizlispor,Turkey,Turkey,Erzurum  ,2001-01-01,Defender,Centre-Back,Right,0,25000.0,50000.0,,2025-06-30,TR1,Emirhan,Kascioglu,emirhan-kascioglu,https://img.a.transfermarkt.technology/portrait/header/820661-1609926713.jpeg?lm=1,2020,https://www.transfermarkt.co.uk/emirhan-kascioglu/profil/spieler/820661
76176,Mustafa Yumlu,833,Denizlispor,Turkey,Turkey,Trabzon  ,1987-09-25,Defender,Centre-Back,Right,191,75000.0,4500000.0,,2023-06-30,TR1,Mustafa,Yumlu,mustafa-yumlu,https://img.a.transfermarkt.technology/portrait/header/76176-1572964531.JPG?lm=1,2020,https://www.transfermarkt.co.uk/mustafa-yumlu/profil/spieler/76176
199958,Oguz Yilmaz,833,Denizlispor,Turkey,Turkey,Istanbul  ,1993-01-01,Defender,Centre-Back,Right,185,175000.0,600000.0,,2023-06-30,TR1,Oguz,Yilmaz,oguz-yilmaz,https://img.a.transfermarkt.technology/portrait/header/199958-1660316461.png?lm=1,2020,https://www.transfermarkt.co.uk/oguz-yilmaz/profil/spieler/199958
339432,Muhammet Özkal,833,Denizlispor,Turkey,Turkey,Kocaeli  ,1999-11-26,Defender,Centre-Back,Right,183,175000.0,300000.0,,2023-06-30,TR1,Muhammet,Özkal,muhammet-ozkal,https://img.a.transfermarkt.technology/portrait/header/339432-1660316500.png?lm=1,2020,https://www.transfermarkt.co.uk/muhammet-ozkal/profil/spieler/339432
40995,Neven Subotic,833,Denizlispor,Germany,Jugoslawien (SFR),Banja Luka  ,1988-12-10,Defender,Centre-Back,Right,193,,20000000.0,Frieder Gamm Group GmbH,,TR1,Neven,Subotic,neven-subotic,https://img.a.transfermarkt.technology/portrait/header/40995-1544075864.jpg?lm=1,2020,https://www.transfermarkt.co.uk/neven-subotic/profil/spieler/40995
37934,Hugo Rodallega,833,Denizlispor,Colombia,Colombia,El Carmelo  ,1985-07-25,Attack,Centre-Forward,Right,181,200000.0,8000000.0,Humberto Quiceno,,TR1,Hugo,Rodallega,hugo-rodallega,https://img.a.transfermarkt.technology/portrait/header/37934-1572967382.JPG?lm=1,2020,https://www.transfermarkt.co.uk/hugo-rodallega/profil/spieler/37934
606277,Ali Eren Yalcin,833,Denizlispor,Turkey,Turkey,Denizli  ,2001-05-30,Goalkeeper,,Right,187,50000.0,50000.0,,2023-06-30,TR1,Ali Eren,Yalcin,ali-eren-yalcin,https://img.a.transfermarkt.technology/portrait/header/606277-1660316415.png?lm=1,2020,https://www.transfermarkt.co.uk/ali-eren-yalcin/profil/spieler/606277
293956,Hüseyin Altintas,833,Denizlispor,Turkey,Turkey,Denizli  ,1994-09-11,Goalkeeper,,Right,192,75000.0,100000.0,,2023-06-30,TR1,Hüseyin,Altintas,huseyin-altintas,https://img.a.transfermarkt.technology/portrait/header/293956-1660316371.png?lm=1,2020,https://www.transfermarkt.co.uk/huseyin-altintas/profil/spieler/293956
47659,Costel Pantilimon,833,Denizlispor,Romania,Romania,Bacău  ,1987-02-01,Goalkeeper,,Right,202,,6000000.0,Darren Dein,,TR1,Costel,Pantilimon,costel-pantilimon,https://img.a.transfermarkt.technology/portrait/header/47659-1606301901.jpeg?lm=1,2020,https://www.transfermarkt.co.uk/costel-pantilimon/profil/spieler/47659
876831,Ferhat Erdogan,833,Denizlispor,Turkey,Turkey,Denizli  ,2001-06-18,Midfield,Defensive Midfield,,0,,50000.0,,,TR1,Ferhat,Erdogan,ferhat-erdogan,https://img.a.transfermarkt.technology/portrait/header/876831-1620769518.jpeg?lm=1,2020,https://www.transfermarkt.co.uk/ferhat-erdogan/profil/spieler/876831
63491,Andreas Vasilogiannis,3999,Pas Lamia 1964,Greece,Greece,Kato Achea  ,1991-02-21,Attack,Right Winger,Right,182,300000.0,500000.0,Drangold,2024-06-30,GR1,Andreas,Vasilogiannis,andreas-vasilogiannis,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2020,https://www.transfermarkt.co.uk/andreas-vasilogiannis/profil/spieler/63491
609646,Vasilios Kostika,3999,Pas Lamia 1964,Greece,Greece,Lamia  ,1999-09-04,Attack,Left Winger,,174,125000.0,125000.0,KICK OFF SPORT MANAGEMENT,2023-06-30,GR1,Vasilios,Kostika,vasilios-kostika,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2020,https://www.transfermarkt.co.uk/vasilios-kostika/profil/spieler/609646
103559,Mix Diskerud,833,Denizlispor,United States,Norway,Oslo  ,1990-10-02,Midfield,Central Midfield,Right,184,500000.0,1400000.0,Rispect Sports Agency,2024-05-31,TR1,Mix,Diskerud,mix-diskerud,https://img.a.transfermarkt.technology/portrait/header/103559-1611153583.jpeg?lm=1,2020,https://www.transfermarkt.co.uk/mix-diskerud/profil/spieler/103559
58076,Piti,3999,Pas Lamia 1964,Spain,Spain,Barcelona  ,1981-05-26,Attack,Attacking Midfield,Left,177,,3000000.0,ProScoutsManagement,,GR1,,Piti,piti,https://img.a.transfermarkt.technology/portrait/header/58076-1447231320.jpg?lm=1,2020,https://www.transfermarkt.co.uk/piti/profil/spieler/58076
55734,Gevorg Ghazaryan,3999,Pas Lamia 1964,Armenia,UdSSR,Erewan  ,1988-04-05,Attack,Left Winger,Right,180,125000.0,1000000.0,DB Football Agency,,GR1,Gevorg,Ghazaryan,gevorg-ghazaryan,https://img.a.transfermarkt.technology/portrait/header/55734-1633455201.png?lm=1,2020,https://www.transfermarkt.co.uk/gevorg-ghazaryan/profil/spieler/55734
197857,Adama Ba,3999,Pas Lamia 1964,Mauritania,Mauritania,Sélibabi  ,1993-08-27,Attack,Attacking Midfield,Right,179,175000.0,800000.0,,2023-06-30,GR1,Adama,Ba,adama-ba,https://img.a.transfermarkt.technology/portrait/header/s_197857_3911_2012_1.jpg?lm=1,2020,https://www.transfermarkt.co.uk/adama-ba/profil/spieler/197857
464535,Zisis Chatzistravos,3999,Pas Lamia 1964,Greece,Greece,Serres  ,1999-12-16,Attack,Attacking Midfield,Right,170,300000.0,400000.0,,2024-12-31,GR1,Zisis,Chatzistravos,zisis-chatzistravos,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2020,https://www.transfermarkt.co.uk/zisis-chatzistravos/profil/spieler/464535
880333,Ertugrul Bag,833,Denizlispor,Turkey,Turkey,Denizli  ,2002-08-06,Goalkeeper,,Left,190,,,,2023-06-30,TR1,Ertugrul,Bag,ertugrul-bag,https://img.a.transfermarkt.technology/portrait/header/880333-1661697254.png?lm=1,2020,https://www.transfermarkt.co.uk/ertugrul-bag/profil/spieler/880333
269817,Leonardo Villalba,3999,Pas Lamia 1964,Argentina,Argentina,Buenos Aires  ,1994-11-29,Attack,Attacking Midfield,Right,175,150000.0,500000.0,Scorefutbol,,GR1,Leonardo,Villalba,leonardo-villalba,https://img.a.transfermarkt.technology/portrait/header/269817-1594312348.jpg?lm=1,2020,https://www.transfermarkt.co.uk/leonardo-villalba/profil/spieler/269817
62832,Miguel Bianconi,3999,Pas Lamia 1964,Brazil,Brazil,São Paulo  ,1992-05-14,Attack,Centre-Forward,Right,191,325000.0,350000.0,AM Sports Management,,GR1,Miguel,Bianconi,miguel-bianconi,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2020,https://www.transfermarkt.co.uk/miguel-bianconi/profil/spieler/62832
207376,Konstantinos Bouloulis,3999,Pas Lamia 1964,Greece,Greece,Lamia  ,1993-12-07,Midfield,Defensive Midfield,Right,173,250000.0,250000.0,,2023-06-30,GR1,Konstantinos,Bouloulis,konstantinos-bouloulis,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2020,https://www.transfermarkt.co.uk/konstantinos-bouloulis/profil/spieler/207376
79423,Ibrahima Niasse,3999,Pas Lamia 1964,Senegal,Senegal,Dakar  ,1988-04-18,Midfield,Defensive Midfield,Right,188,200000.0,600000.0,,2023-06-30,GR1,Ibrahima,Niasse,ibrahima-niasse,https://img.a.transfermarkt.technology/portrait/header/79423-1576693266.png?lm=1,2020,https://www.transfermarkt.co.uk/ibrahima-niasse/profil/spieler/79423
567505,Konstantinos Stamoulis,3999,Pas Lamia 1964,Greece,Greece,Patras  ,2000-10-29,Defender,Right-Back,Right,173,150000.0,150000.0,SEG,2023-06-30,GR1,Konstantinos,Stamoulis,konstantinos-stamoulis,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2020,https://www.transfermarkt.co.uk/konstantinos-stamoulis/profil/spieler/567505
68441,Valentinos Vlachos,3999,Pas Lamia 1964,Greece,Greece,Athen  ,1992-02-14,Defender,Right-Back,Right,183,200000.0,700000.0,,,GR1,Valentinos,Vlachos,valentinos-vlachos,https://img.a.transfermarkt.technology/portrait/header/s_68441_2441_2012_1.jpg?lm=1,2020,https://www.transfermarkt.co.uk/valentinos-vlachos/profil/spieler/68441
586722,Christoforos Karagiannis,3999,Pas Lamia 1964,Greece,Greece,Athens  ,1999-12-09,Defender,Right-Back,Right,175,100000.0,100000.0,,2023-06-30,GR1,Christoforos,Karagiannis,christoforos-karagiannis,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2020,https://www.transfermarkt.co.uk/christoforos-karagiannis/profil/spieler/586722
286077,Mark Asigba,3999,Pas Lamia 1964,Ghana,Ghana,Accra  ,1990-07-07,Defender,Centre-Back,Right,177,100000.0,400000.0,Elite Soccer Sarl,2023-06-30,GR1,Mark,Asigba,mark-asigba,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2020,https://www.transfermarkt.co.uk/mark-asigba/profil/spieler/286077
343157,Angelos Zioulis,3999,Pas Lamia 1964,Greece,Greece,Athens  ,1995-02-01,Defender,Centre-Back,Right,188,200000.0,250000.0,AC86,2023-06-30,GR1,Angelos,Zioulis,angelos-zioulis,https://img.a.transfermarkt.technology/portrait/header/343157-1670953975.jpg?lm=1,2020,https://www.transfermarkt.co.uk/angelos-zioulis/profil/spieler/343157
139546,Konstantinos Theodoropoulos,3999,Pas Lamia 1964,Greece,Greece,Larisa  ,1990-03-27,Goalkeeper,,Right,198,250000.0,350000.0,Zafi Agent,2023-06-30,GR1,Konstantinos,Theodoropoulos,konstantinos-theodoropoulos,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2020,https://www.transfermarkt.co.uk/konstantinos-theodoropoulos/profil/spieler/139546
530131,Panagiotis Katsikas,3999,Pas Lamia 1964,Greece,Greece,Athens  ,1999-03-10,Goalkeeper,,Right,190,125000.0,150000.0,DONY Management AG,2023-06-30,GR1,Panagiotis,Katsikas,panagiotis-katsikas,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2020,https://www.transfermarkt.co.uk/panagiotis-katsikas/profil/spieler/530131
401046,Ross MacIver,987,Motherwell Fc,Scotland,Scotland,Inverness  ,1999-02-28,Attack,Centre-Forward,Right,185,,150000.0,Deadline Day Soccer Group,2023-05-31,SC1,Ross,MacIver,ross-maciver,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2020,https://www.transfermarkt.co.uk/ross-maciver/profil/spieler/401046
677186,Alihan Kalkan,833,Denizlispor,Turkey,Turkey,Denizli  ,1999-05-21,Attack,Left Winger,Left,182,25000.0,50000.0,FairFoot,2023-06-30,TR1,Alihan,Kalkan,alihan-kalkan,https://img.a.transfermarkt.technology/portrait/header/677186-1609784716.jpg?lm=1,2020,https://www.transfermarkt.co.uk/alihan-kalkan/profil/spieler/677186
450956,Jamie Semple,987,Motherwell Fc,Scotland,Scotland,Bellshill  ,2001-05-17,Attack,Centre-Forward,,183,,25000.0,,2023-05-31,SC1,Jamie,Semple,jamie-semple,https://img.a.transfermarkt.technology/portrait/header/450956-1624547424.jpg?lm=1,2020,https://www.transfermarkt.co.uk/jamie-semple/profil/spieler/450956
204487,Guga Palavandishvili,3999,Pas Lamia 1964,Georgia,Georgia,Tiflis  ,1993-08-14,Midfield,Defensive Midfield,,168,275000.0,400000.0,PROACTIVE SPORT MANAGEMENT,,GR1,Guga,Palavandishvili,guga-palavandishvili,https://img.a.transfermarkt.technology/portrait/header/204487-1649399823.png?lm=1,2020,https://www.transfermarkt.co.uk/guga-palavandishvili/profil/spieler/204487
425865,Callum Lang,987,Motherwell Fc,England,England,Liverpool  ,1998-09-08,Attack,Right Winger,Right,183,1200000.0,1500000.0,FullNinety,2025-06-30,SC1,Callum,Lang,callum-lang,https://img.a.transfermarkt.technology/portrait/header/425865-1580133333.jpg?lm=1,2020,https://www.transfermarkt.co.uk/callum-lang/profil/spieler/425865
